fold,family,model,date,day_offset,actual,predicted
2,CLEANING,Seasonal naive,2017-07-10,20,19552.0,19269.0
2,CLEANING,Seasonal naive,2017-07-11,21,17377.0,18499.0
2,CLEANING,Seasonal naive,2017-07-12,22,18060.0,17796.0
2,CLEANING,Seasonal naive,2017-07-13,23,14589.0,16720.0
2,CLEANING,Seasonal naive,2017-07-14,24,18698.0,21089.0
2,CLEANING,Seasonal naive,2017-07-15,25,24969.0,25938.0
2,CLEANING,Seasonal naive,2017-07-16,26,29477.0,21339.0
2,CLEANING,Seasonal naive,2017-07-17,27,21389.0,19269.0
2,CLEANING,Seasonal naive,2017-07-18,28,17849.0,18499.0
2,CLEANING,Prophet,2017-06-21,1,18468.0,20313.71637111122
2,CLEANING,Prophet,2017-06-22,2,16264.0,17200.949993465387
2,CLEANING,Prophet,2017-06-23,3,21945.0,21509.113992094157
2,CLEANING,Prophet,2017-06-24,4,27421.0,27305.20602090581
2,CLEANING,Prophet,2017-06-25,5,30788.0,31604.30354328592
2,CLEANING,Prophet,2017-06-26,6,18677.0,21116.318915361884
2,CLEANING,Prophet,2017-06-27,7,16907.0,19050.587120013526
2,CLEANING,Prophet,2017-06-28,8,20469.0,20630.455692404495
2,CLEANING,Prophet,2017-06-29,9,16676.0,17624.461797462973
2,CLEANING,Prophet,2017-06-30,10,22617.0,20214.844304074242
2,CLEANING,Prophet,2017-07-01,11,37150.0,27496.46037198312
2,CLEANING,Prophet,2017-07-02,12,39857.0,30095.792825205794
2,CLEANING,Prophet,2017-07-03,13,25950.0,23267.605239592573
2,CLEANING,Prophet,2017-07-04,14,22163.0,19440.825504249136
2,CLEANING,Prophet,2017-07-05,15,23246.0,20718.846376155627
2,CLEANING,Prophet,2017-07-06,16,18618.0,17496.16267221899
2,CLEANING,Prophet,2017-07-07,17,20415.0,20104.741411254872
2,CLEANING,Prophet,2017-07-08,18,27332.0,27653.265317373247
2,CLEANING,Prophet,2017-07-09,19,31442.0,30225.825232906765
2,CLEANING,Prophet,2017-07-10,20,19552.0,21578.348501770055
2,CLEANING,Prophet,2017-07-11,21,17377.0,19400.617801276694
2,CLEANING,Prophet,2017-07-12,22,18060.0,20665.83127730172
2,CLEANING,Prophet,2017-07-13,23,14589.0,16930.550160888422
2,CLEANING,Prophet,2017-07-14,24,18698.0,19420.059883145394
2,CLEANING,Prophet,2017-07-15,25,24969.0,26923.945705797047
2,CLEANING,Prophet,2017-07-16,26,29477.0,29460.42429971459
2,CLEANING,Prophet,2017-07-17,27,21389.0,20784.37342435826
2,CLEANING,Prophet,2017-07-18,28,17849.0,18521.689836332418
2,CLEANING,XGBoost,2017-06-21,1,18468.0,17793.9140625
2,CLEANING,XGBoost,2017-06-22,2,16264.0,14761.177734375
2,CLEANING,XGBoost,2017-06-23,3,21945.0,22404.5
2,CLEANING,XGBoost,2017-06-24,4,27421.0,28449.12890625
2,CLEANING,XGBoost,2017-06-25,5,30788.0,29621.82421875
2,CLEANING,XGBoost,2017-06-26,6,18677.0,17802.08203125
2,CLEANING,XGBoost,2017-06-27,7,16907.0,16062.4970703125
2,CLEANING,XGBoost,2017-06-28,8,20469.0,17884.37890625
2,CLEANING,XGBoost,2017-06-29,9,16676.0,17062.779296875
2,CLEANING,XGBoost,2017-06-30,10,22617.0,23726.484375
2,CLEANING,XGBoost,2017-07-01,11,37150.0,31706.927734375
2,CLEANING,XGBoost,2017-07-02,12,39857.0,31459.388671875
2,CLEANING,XGBoost,2017-07-03,13,25950.0,22420.990234375
2,CLEANING,XGBoost,2017-07-04,14,22163.0,18736.1328125
2,CLEANING,XGBoost,2017-07-05,15,23246.0,18238.478515625
2,CLEANING,XGBoost,2017-07-06,16,18618.0,15042.7998046875
2,CLEANING,XGBoost,2017-07-07,17,20415.0,21206.9453125
2,CLEANING,XGBoost,2017-07-08,18,27332.0,28565.70703125
2,CLEANING,XGBoost,2017-07-09,19,31442.0,31110.380859375
2,CLEANING,XGBoost,2017-07-10,20,19552.0,19402.80078125
2,CLEANING,XGBoost,2017-07-11,21,17377.0,16534.931640625
2,CLEANING,XGBoost,2017-07-12,22,18060.0,17283.48046875
2,CLEANING,XGBoost,2017-07-13,23,14589.0,15315.5078125
2,CLEANING,XGBoost,2017-07-14,24,18698.0,21041.283203125
2,CLEANING,XGBoost,2017-07-15,25,24969.0,27984.05859375
2,CLEANING,XGBoost,2017-07-16,26,29477.0,30094.376953125
2,CLEANING,XGBoost,2017-07-17,27,21389.0,18562.29296875
2,CLEANING,XGBoost,2017-07-18,28,17849.0,17301.16015625
2,DAIRY,Seasonal naive,2017-06-21,1,17532.0,18052.0
2,DAIRY,Seasonal naive,2017-06-22,2,14178.0,15305.0
2,DAIRY,Seasonal naive,2017-06-23,3,19279.0,21718.0
2,DAIRY,Seasonal naive,2017-06-24,4,24611.0,29440.0
2,DAIRY,Seasonal naive,2017-06-25,5,29484.0,23591.0
2,DAIRY,Seasonal naive,2017-06-26,6,17899.0,18048.0
2,DAIRY,Seasonal naive,2017-06-27,7,14508.0,16763.0
2,DAIRY,Seasonal naive,2017-06-28,8,16888.0,18052.0
2,DAIRY,Seasonal naive,2017-06-29,9,13683.0,15305.0
2,DAIRY,Seasonal naive,2017-06-30,10,18639.0,21718.0
2,DAIRY,Seasonal naive,2017-07-01,11,28874.0,29440.0
2,DAIRY,Seasonal naive,2017-07-02,12,32535.0,23591.0
2,DAIRY,Seasonal naive,2017-07-03,13,20620.0,18048.0
2,DAIRY,Seasonal naive,2017-07-04,14,16954.0,16763.0
2,DAIRY,Seasonal naive,2017-07-05,15,19297.0,18052.0
2,DAIRY,Seasonal naive,2017-07-06,16,15171.0,15305.0
2,DAIRY,Seasonal naive,2017-07-07,17,19188.0,21718.0
2,DAIRY,Seasonal naive,2017-07-08,18,24871.0,29440.0
2,DAIRY,Seasonal naive,2017-07-09,19,28290.0,23591.0
2,DAIRY,Seasonal naive,2017-07-10,20,17890.0,18048.0
2,DAIRY,Seasonal naive,2017-07-11,21,15293.0,16763.0
2,DAIRY,Seasonal naive,2017-07-12,22,16859.0,18052.0
2,DAIRY,Seasonal naive,2017-07-13,23,13448.0,15305.0
2,DAIRY,Seasonal naive,2017-07-14,24,17157.0,21718.0
2,DAIRY,Seasonal naive,2017-07-15,25,22136.0,29440.0
2,DAIRY,Seasonal naive,2017-07-16,26,26552.0,23591.0
2,DAIRY,Seasonal naive,2017-07-17,27,17841.0,18048.0
2,DAIRY,Seasonal naive,2017-07-18,28,15268.0,16763.0
2,DAIRY,Prophet,2017-06-21,1,17532.0,19277.380265149102
2,DAIRY,Prophet,2017-06-22,2,14178.0,16254.176240983004
2,DAIRY,Prophet,2017-06-23,3,19279.0,20048.304552494577
2,DAIRY,Prophet,2017-06-24,4,24611.0,24654.918765068167
2,DAIRY,Prophet,2017-06-25,5,29484.0,28065.15393299977
2,DAIRY,Prophet,2017-06-26,6,17899.0,18895.751837486252
2,DAIRY,Prophet,2017-06-27,7,14508.0,16883.708150771734
2,DAIRY,Prophet,2017-06-28,8,16888.0,18408.574111711136
2,DAIRY,Prophet,2017-06-29,9,13683.0,15487.184057658069
2,DAIRY,Prophet,2017-06-30,10,18639.0,18570.73434805614
2,DAIRY,Prophet,2017-07-01,11,28874.0,24486.586115427697
2,DAIRY,Prophet,2017-07-02,12,32535.0,26697.2755585201
2,DAIRY,Prophet,2017-07-03,13,20620.0,19990.561530960604
2,DAIRY,Prophet,2017-07-04,14,16954.0,16865.802897203168
2,DAIRY,Prophet,2017-07-05,15,19297.0,18842.3905791809
2,DAIRY,Prophet,2017-07-06,16,15171.0,15853.36885036825
2,DAIRY,Prophet,2017-07-07,17,19188.0,18793.05778097818
2,DAIRY,Prophet,2017-07-08,18,24871.0,24732.35007554268
2,DAIRY,Prophet,2017-07-09,19,28290.0,27008.796524566224
2,DAIRY,Prophet,2017-07-10,20,17890.0,19102.469668336125
2,DAIRY,Prophet,2017-07-11,21,15293.0,17156.880174407535
2,DAIRY,Prophet,2017-07-12,22,16859.0,18696.396726092607
2,DAIRY,Prophet,2017-07-13,23,13448.0,15543.47960005259
2,DAIRY,Prophet,2017-07-14,24,17157.0,18603.594604127567
2,DAIRY,Prophet,2017-07-15,25,22136.0,24513.894615708654
2,DAIRY,Prophet,2017-07-16,26,26552.0,26504.967625724086
2,DAIRY,Prophet,2017-07-17,27,17841.0,18558.452483826837
2,DAIRY,Prophet,2017-07-18,28,15268.0,16628.08692248404
2,DAIRY,XGBoost,2017-06-21,1,17532.0,17190.708984375
2,DAIRY,XGBoost,2017-06-22,2,14178.0,14463.279296875
2,DAIRY,XGBoost,2017-06-23,3,19279.0,22012.52734375
2,DAIRY,XGBoost,2017-06-24,4,24611.0,28154.01171875
2,DAIRY,XGBoost,2017-06-25,5,29484.0,30113.564453125
2,DAIRY,XGBoost,2017-06-26,6,17899.0,17681.650390625
2,DAIRY,XGBoost,2017-06-27,7,14508.0,15338.5556640625
2,DAIRY,XGBoost,2017-06-28,8,16888.0,17404.79296875
2,DAIRY,XGBoost,2017-06-29,9,13683.0,15553.873046875
2,DAIRY,XGBoost,2017-06-30,10,18639.0,22055.41796875
2,DAIRY,XGBoost,2017-07-01,11,28874.0,28976.94140625
2,DAIRY,XGBoost,2017-07-02,12,32535.0,31358.248046875
2,DAIRY,XGBoost,2017-07-03,13,20620.0,21807.517578125
2,DAIRY,XGBoost,2017-07-04,14,16954.0,17625.705078125
2,DAIRY,XGBoost,2017-07-05,15,19297.0,17536.078125
2,DAIRY,XGBoost,2017-07-06,16,15171.0,14978.373046875
2,DAIRY,XGBoost,2017-07-07,17,19188.0,20978.845703125
2,DAIRY,XGBoost,2017-07-08,18,24871.0,28073.89453125
2,DAIRY,XGBoost,2017-07-09,19,28290.0,31802.642578125
2,DAIRY,XGBoost,2017-07-10,20,17890.0,18334.568359375
2,DAIRY,XGBoost,2017-07-11,21,15293.0,15317.89453125
2,DAIRY,XGBoost,2017-07-12,22,16859.0,17144.92578125
2,DAIRY,XGBoost,2017-07-13,23,13448.0,14860.9150390625
2,DAIRY,XGBoost,2017-07-14,24,17157.0,21907.443359375
2,DAIRY,XGBoost,2017-07-15,25,22136.0,28964.60546875
2,DAIRY,XGBoost,2017-07-16,26,26552.0,31191.568359375
2,DAIRY,XGBoost,2017-07-17,27,17841.0,18362.150390625
2,DAIRY,XGBoost,2017-07-18,28,15268.0,16217.3515625
2,GROCERY I,Seasonal naive,2017-06-21,1,77541.0,73540.0
2,GROCERY I,Seasonal naive,2017-06-22,2,58516.0,66243.0
2,GROCERY I,Seasonal naive,2017-06-23,3,78761.0,90488.0
2,GROCERY I,Seasonal naive,2017-06-24,4,103284.0,118831.0
2,GROCERY I,Seasonal naive,2017-06-25,5,121247.0,98875.0
2,GROCERY I,Seasonal naive,2017-06-26,6,70664.0,77991.0
2,GROCERY I,Seasonal naive,2017-06-27,7,62546.0,76544.0
2,GROCERY I,Seasonal naive,2017-06-28,8,68540.0,73540.0
2,GROCERY I,Seasonal naive,2017-06-29,9,60301.0,66243.0
2,GROCERY I,Seasonal naive,2017-06-30,10,82696.0,90488.0
2,GROCERY I,Seasonal naive,2017-07-01,11,138622.0,118831.0
2,GROCERY I,Seasonal naive,2017-07-02,12,153288.0,98875.0
2,GROCERY I,Seasonal naive,2017-07-03,13,96207.0,77991.0
2,GROCERY I,Seasonal naive,2017-07-04,14,82377.0,76544.0
2,GROCERY I,Seasonal naive,2017-07-05,15,88054.0,73540.0
2,GROCERY I,Seasonal naive,2017-07-06,16,67783.0,66243.0
2,GROCERY I,Seasonal naive,2017-07-07,17,81489.0,90488.0
2,GROCERY I,Seasonal naive,2017-07-08,18,105649.0,118831.0
2,GROCERY I,Seasonal naive,2017-07-09,19,118324.0,98875.0
2,GROCERY I,Seasonal naive,2017-07-10,20,78517.0,77991.0
2,GROCERY I,Seasonal naive,2017-07-11,21,65764.0,76544.0
2,GROCERY I,Seasonal naive,2017-07-12,22,70254.0,73540.0
2,GROCERY I,Seasonal naive,2017-07-13,23,57946.0,66243.0
2,GROCERY I,Seasonal naive,2017-07-14,24,74543.0,90488.0
2,GROCERY I,Seasonal naive,2017-07-15,25,99082.0,118831.0
2,GROCERY I,Seasonal naive,2017-07-16,26,114044.0,98875.0
2,GROCERY I,Seasonal naive,2017-07-17,27,82543.0,77991.0
2,GROCERY I,Seasonal naive,2017-07-18,28,69525.0,76544.0
2,GROCERY I,Prophet,2017-06-21,1,77541.0,80124.60373930179
2,GROCERY I,Prophet,2017-06-22,2,58516.0,67585.76424664375
2,GROCERY I,Prophet,2017-06-23,3,78761.0,86587.48503356396
2,GROCERY I,Prophet,2017-06-24,4,103284.0,106245.59834050905
2,GROCERY I,Prophet,2017-06-25,5,121247.0,125407.36001961121
2,GROCERY I,Prophet,2017-06-26,6,70664.0,81273.98001365905
2,GROCERY I,Prophet,2017-06-27,7,62546.0,73116.27029263381
2,GROCERY I,Prophet,2017-06-28,8,68540.0,77576.35007872712
2,GROCERY I,Prophet,2017-06-29,9,60301.0,67110.8448912937
2,GROCERY I,Prophet,2017-06-30,10,82696.0,76851.77776478573
2,GROCERY I,Prophet,2017-07-01,11,138622.0,106222.8499423921
2,GROCERY I,Prophet,2017-07-02,12,153288.0,117021.78461996716
2,GROCERY I,Prophet,2017-07-03,13,96207.0,92101.82760092078
2,GROCERY I,Prophet,2017-07-04,14,82377.0,76410.04616067132
2,GROCERY I,Prophet,2017-07-05,15,88054.0,82316.42862667539
2,GROCERY I,Prophet,2017-07-06,16,67783.0,68518.3633778259
2,GROCERY I,Prophet,2017-07-07,17,81489.0,77614.28411371443
2,GROCERY I,Prophet,2017-07-08,18,105649.0,106471.88842142522
2,GROCERY I,Prophet,2017-07-09,19,118324.0,117394.64015003075
2,GROCERY I,Prophet,2017-07-10,20,78517.0,83259.62240168596
2,GROCERY I,Prophet,2017-07-11,21,65764.0,75967.09742351244
2,GROCERY I,Prophet,2017-07-12,22,70254.0,80562.7989945977
2,GROCERY I,Prophet,2017-07-13,23,57946.0,69784.56233261127
2,GROCERY I,Prophet,2017-07-14,24,74543.0,80252.04880623356
2,GROCERY I,Prophet,2017-07-15,25,99082.0,108977.45055160283
2,GROCERY I,Prophet,2017-07-16,26,114044.0,119721.95573628318
2,GROCERY I,Prophet,2017-07-17,27,82543.0,85164.84888106344
2,GROCERY I,Prophet,2017-07-18,28,69525.0,77248.11252207727
2,GROCERY I,XGBoost,2017-06-21,1,77541.0,77182.4375
2,GROCERY I,XGBoost,2017-06-22,2,58516.0,63127.81640625
2,GROCERY I,XGBoost,2017-06-23,3,78761.0,86982.0625
2,GROCERY I,XGBoost,2017-06-24,4,103284.0,103865.1796875
2,GROCERY I,XGBoost,2017-06-25,5,121247.0,113995.8984375
2,GROCERY I,XGBoost,2017-06-26,6,70664.0,66332.140625
2,GROCERY I,XGBoost,2017-06-27,7,62546.0,63606.609375
2,GROCERY I,XGBoost,2017-06-28,8,68540.0,70622.4296875
2,GROCERY I,XGBoost,2017-06-29,9,60301.0,66761.4453125
2,GROCERY I,XGBoost,2017-06-30,10,82696.0,80765.4296875
2,GROCERY I,XGBoost,2017-07-01,11,138622.0,105698.0859375
2,GROCERY I,XGBoost,2017-07-02,12,153288.0,114647.5625
2,GROCERY I,XGBoost,2017-07-03,13,96207.0,86684.0078125
2,GROCERY I,XGBoost,2017-07-04,14,82377.0,75911.6484375
2,GROCERY I,XGBoost,2017-07-05,15,88054.0,78606.96875
2,GROCERY I,XGBoost,2017-07-06,16,67783.0,67796.4375
2,GROCERY I,XGBoost,2017-07-07,17,81489.0,77702.984375
2,GROCERY I,XGBoost,2017-07-08,18,105649.0,99634.15625
2,GROCERY I,XGBoost,2017-07-09,19,118324.0,112678.0703125
2,GROCERY I,XGBoost,2017-07-10,20,78517.0,67432.2265625
2,GROCERY I,XGBoost,2017-07-11,21,65764.0,64283.99609375
2,GROCERY I,XGBoost,2017-07-12,22,70254.0,69727.6328125
2,GROCERY I,XGBoost,2017-07-13,23,57946.0,62946.95703125
2,GROCERY I,XGBoost,2017-07-14,24,74543.0,76695.765625
2,GROCERY I,XGBoost,2017-07-15,25,99082.0,104158.9296875
2,GROCERY I,XGBoost,2017-07-16,26,114044.0,108795.3046875
2,GROCERY I,XGBoost,2017-07-17,27,82543.0,69374.6640625
2,GROCERY I,XGBoost,2017-07-18,28,69525.0,66544.2421875
2,MEATS,Seasonal naive,2017-06-21,1,6740.964,6236.265
2,MEATS,Seasonal naive,2017-06-22,2,5628.798,6331.745
2,MEATS,Seasonal naive,2017-06-23,3,14609.505000000001,17145.34
2,MEATS,Seasonal naive,2017-06-24,4,9751.812,11715.226
2,MEATS,Seasonal naive,2017-06-25,5,10444.941,8329.782
2,MEATS,Seasonal naive,2017-06-26,6,6920.2919999999995,6841.042
2,MEATS,Seasonal naive,2017-06-27,7,5943.229,7126.69
2,MEATS,Seasonal naive,2017-06-28,8,6459.912,6236.265
2,MEATS,Seasonal naive,2017-06-29,9,5701.0199999999995,6331.745
2,MEATS,Seasonal naive,2017-06-30,10,15619.456,17145.34
2,MEATS,Seasonal naive,2017-07-01,11,12060.177,11715.226
2,MEATS,Seasonal naive,2017-07-02,12,12838.442,8329.782
2,MEATS,Seasonal naive,2017-07-03,13,7982.902,6841.042
2,MEATS,Seasonal naive,2017-07-04,14,7021.245,7126.69
2,MEATS,Seasonal naive,2017-07-05,15,8177.7919999999995,6236.265
2,MEATS,Seasonal naive,2017-07-06,16,6155.1939999999995,6331.745
2,MEATS,Seasonal naive,2017-07-07,17,14955.645999999999,17145.34
2,MEATS,Seasonal naive,2017-07-08,18,9680.485999999999,11715.226
2,MEATS,Seasonal naive,2017-07-09,19,9887.672,8329.782
2,MEATS,Seasonal naive,2017-07-10,20,6654.192,6841.042
2,MEATS,Seasonal naive,2017-07-11,21,6558.509,7126.69
2,MEATS,Seasonal naive,2017-07-12,22,6771.1990000000005,6236.265
2,MEATS,Seasonal naive,2017-07-13,23,5706.053,6331.745
2,MEATS,Seasonal naive,2017-07-14,24,14299.515,17145.34
2,MEATS,Seasonal naive,2017-07-15,25,8830.516,11715.226
2,MEATS,Seasonal naive,2017-07-16,26,9678.851,8329.782
2,MEATS,Seasonal naive,2017-07-17,27,7595.1630000000005,6841.042
2,MEATS,Seasonal naive,2017-07-18,28,6494.841,7126.69
2,MEATS,Prophet,2017-06-21,1,6740.964,9207.312318402035
2,MEATS,Prophet,2017-06-22,2,5628.798,5976.998114560527
2,MEATS,Prophet,2017-06-23,3,14609.505000000001,13249.122347058383
2,MEATS,Prophet,2017-06-24,4,9751.812,9519.083279018552
2,MEATS,Prophet,2017-06-25,5,10444.941,10151.297287756783
2,MEATS,Prophet,2017-06-26,6,6920.2919999999995,6977.3732848879
2,MEATS,Prophet,2017-06-27,7,5943.229,6368.372825727925
2,MEATS,Prophet,2017-06-28,8,6459.912,6777.530700377301
2,MEATS,Prophet,2017-06-29,9,5701.0199999999995,5907.698466501804
2,MEATS,Prophet,2017-06-30,10,15619.456,12799.198043680637
2,MEATS,Prophet,2017-07-01,11,12060.177,9517.64242695967
2,MEATS,Prophet,2017-07-02,12,12838.442,9810.546720466024
2,MEATS,Prophet,2017-07-03,13,7982.902,7496.246062749771
2,MEATS,Prophet,2017-07-04,14,7021.245,6538.849805209273
2,MEATS,Prophet,2017-07-05,15,8177.7919999999995,7035.28396988963
2,MEATS,Prophet,2017-07-06,16,6155.1939999999995,5998.772103361233
2,MEATS,Prophet,2017-07-07,17,14955.645999999999,12913.368425440807
2,MEATS,Prophet,2017-07-08,18,9680.485999999999,9611.662131188716
2,MEATS,Prophet,2017-07-09,19,9887.672,9859.999702011844
2,MEATS,Prophet,2017-07-10,20,6654.192,7124.926163269587
2,MEATS,Prophet,2017-07-11,21,6558.509,6533.9213061477
2,MEATS,Prophet,2017-07-12,22,6771.1990000000005,6946.582153198746
2,MEATS,Prophet,2017-07-13,23,5706.053,6113.328748532726
2,MEATS,Prophet,2017-07-14,24,14299.515,13000.825665099763
2,MEATS,Prophet,2017-07-15,25,8830.516,9707.693401059722
2,MEATS,Prophet,2017-07-16,26,9678.851,9935.477143867181
2,MEATS,Prophet,2017-07-17,27,7595.1630000000005,7167.197446873156
2,MEATS,Prophet,2017-07-18,28,6494.841,6553.681931041477
2,MEATS,XGBoost,2017-06-21,1,6740.964,8144.9384765625
2,MEATS,XGBoost,2017-06-22,2,5628.798,7410.5966796875
2,MEATS,XGBoost,2017-06-23,3,14609.505000000001,17877.80859375
2,MEATS,XGBoost,2017-06-24,4,9751.812,14184.5556640625
2,MEATS,XGBoost,2017-06-25,5,10444.941,9997.796875
2,MEATS,XGBoost,2017-06-26,6,6920.2919999999995,7653.82373046875
2,MEATS,XGBoost,2017-06-27,7,5943.229,7390.6484375
2,MEATS,XGBoost,2017-06-28,8,6459.912,8175.68798828125
2,MEATS,XGBoost,2017-06-29,9,5701.0199999999995,7712.64501953125
2,MEATS,XGBoost,2017-06-30,10,15619.456,18090.873046875
2,MEATS,XGBoost,2017-07-01,11,12060.177,15541.296875
2,MEATS,XGBoost,2017-07-02,12,12838.442,12137.203125
2,MEATS,XGBoost,2017-07-03,13,7982.902,8305.0888671875
2,MEATS,XGBoost,2017-07-04,14,7021.245,7880.32177734375
2,MEATS,XGBoost,2017-07-05,15,8177.7919999999995,9016.958984375
2,MEATS,XGBoost,2017-07-06,16,6155.1939999999995,7943.30615234375
2,MEATS,XGBoost,2017-07-07,17,14955.645999999999,17823.970703125
2,MEATS,XGBoost,2017-07-08,18,9680.485999999999,16746.36328125
2,MEATS,XGBoost,2017-07-09,19,9887.672,12793.2138671875
2,MEATS,XGBoost,2017-07-10,20,6654.192,6878.20751953125
2,MEATS,XGBoost,2017-07-11,21,6558.509,7698.3349609375
2,MEATS,XGBoost,2017-07-12,22,6771.1990000000005,8885.689453125
2,MEATS,XGBoost,2017-07-13,23,5706.053,8025.73828125
2,MEATS,XGBoost,2017-07-14,24,14299.515,18557.978515625
2,MEATS,XGBoost,2017-07-15,25,8830.516,17637.908203125
2,MEATS,XGBoost,2017-07-16,26,9678.851,14441.0029296875
2,MEATS,XGBoost,2017-07-17,27,7595.1630000000005,7156.92431640625
2,MEATS,XGBoost,2017-07-18,28,6494.841,7985.826171875
2,POULTRY,Seasonal naive,2017-06-21,1,7872.097,7714.1720000000005
2,POULTRY,Seasonal naive,2017-06-22,2,5750.22,6934.488
2,POULTRY,Seasonal naive,2017-06-23,3,14353.605,17236.598
2,POULTRY,Seasonal naive,2017-06-24,4,11334.201000000001,13452.57
2,POULTRY,Seasonal naive,2017-06-25,5,13383.05,10496.883
2,POULTRY,Seasonal naive,2017-06-26,6,8150.008,8822.952
2,POULTRY,Seasonal naive,2017-06-27,7,6814.7880000000005,8310.068
2,POULTRY,Seasonal naive,2017-06-28,8,7430.7,7714.1720000000005
2,POULTRY,Seasonal naive,2017-06-29,9,6214.416,6934.488
2,POULTRY,Seasonal naive,2017-06-30,10,15574.475,17236.598
2,POULTRY,Seasonal naive,2017-07-01,11,14690.997,13452.57
2,POULTRY,Seasonal naive,2017-07-02,12,15815.958,10496.883
2,POULTRY,Seasonal naive,2017-07-03,13,10409.918,8822.952
2,POULTRY,Seasonal naive,2017-07-04,14,8574.568,8310.068
2,POULTRY,Seasonal naive,2017-07-05,15,8959.496,7714.1720000000005
2,POULTRY,Seasonal naive,2017-07-06,16,7408.162,6934.488
2,POULTRY,Seasonal naive,2017-07-07,17,16072.729,17236.598
2,POULTRY,Seasonal naive,2017-07-08,18,11653.773000000001,13452.57
2,POULTRY,Seasonal naive,2017-07-09,19,13363.543,10496.883
2,POULTRY,Seasonal naive,2017-07-10,20,8702.577,8822.952
2,POULTRY,Seasonal naive,2017-07-11,21,7534.852,8310.068
2,POULTRY,Seasonal naive,2017-07-12,22,7655.415,7714.1720000000005
2,POULTRY,Seasonal naive,2017-07-13,23,6023.286,6934.488
2,POULTRY,Seasonal naive,2017-07-14,24,15423.060000000001,17236.598
2,POULTRY,Seasonal naive,2017-07-15,25,10860.036,13452.57
2,POULTRY,Seasonal naive,2017-07-16,26,13163.521,10496.883
2,POULTRY,Seasonal naive,2017-07-17,27,9007.39,8822.952
2,POULTRY,Seasonal naive,2017-07-18,28,7729.308,8310.068
2,POULTRY,Prophet,2017-06-21,1,7872.097,8001.855918639366
2,POULTRY,Prophet,2017-06-22,2,5750.22,6601.611795586929
2,POULTRY,Prophet,2017-06-23,3,14353.605,13884.922553212786
2,POULTRY,Prophet,2017-06-24,4,11334.201000000001,11539.900305850702
2,POULTRY,Prophet,2017-06-25,5,13383.05,13389.471454894636
2,POULTRY,Prophet,2017-06-26,6,8150.008,8514.679388492654
2,POULTRY,Prophet,2017-06-27,7,6814.7880000000005,7786.996289550471
2,POULTRY,Prophet,2017-06-28,8,7430.7,7865.205785638278
2,POULTRY,Prophet,2017-06-29,9,6214.416,6482.189286265848
2,POULTRY,Prophet,2017-06-30,10,15574.475,13255.006522389443
2,POULTRY,Prophet,2017-07-01,11,14690.997,11529.027953334751
2,POULTRY,Prophet,2017-07-02,12,15815.958,12854.575632300906
2,POULTRY,Prophet,2017-07-03,13,10409.918,9122.886061518599
2,POULTRY,Prophet,2017-07-04,14,8574.568,7870.962385207445
2,POULTRY,Prophet,2017-07-05,15,8959.496,8036.969472420702
2,POULTRY,Prophet,2017-07-06,16,7408.162,6509.044778729183
2,POULTRY,Prophet,2017-07-07,17,16072.729,13375.229113580828
2,POULTRY,Prophet,2017-07-08,18,11653.773000000001,11531.61239324508
2,POULTRY,Prophet,2017-07-09,19,13363.543,12854.331815981526
2,POULTRY,Prophet,2017-07-10,20,8702.577,8566.010866190985
2,POULTRY,Prophet,2017-07-11,21,7534.852,7824.705796671011
2,POULTRY,Prophet,2017-07-12,22,7655.415,7946.461084850899
2,POULTRY,Prophet,2017-07-13,23,6023.286,6568.137361620234
2,POULTRY,Prophet,2017-07-14,24,15423.060000000001,13427.547886632274
2,POULTRY,Prophet,2017-07-15,25,10860.036,11582.548800215834
2,POULTRY,Prophet,2017-07-16,26,13163.521,12880.320896892494
2,POULTRY,Prophet,2017-07-17,27,9007.39,8542.600507781386
2,POULTRY,Prophet,2017-07-18,28,7729.308,7786.008564127088
2,POULTRY,XGBoost,2017-06-21,1,7872.097,9002.509765625
2,POULTRY,XGBoost,2017-06-22,2,5750.22,7787.04541015625
2,POULTRY,XGBoost,2017-06-23,3,14353.605,18826.166015625
2,POULTRY,XGBoost,2017-06-24,4,11334.201000000001,16162.78515625
2,POULTRY,XGBoost,2017-06-25,5,13383.05,12935.5888671875
2,POULTRY,XGBoost,2017-06-26,6,8150.008,8084.21630859375
2,POULTRY,XGBoost,2017-06-27,7,6814.7880000000005,8178.98583984375
2,POULTRY,XGBoost,2017-06-28,8,7430.7,9408.046875
2,POULTRY,XGBoost,2017-06-29,9,6214.416,8750.8359375
2,POULTRY,XGBoost,2017-06-30,10,15574.475,19791.595703125
2,POULTRY,XGBoost,2017-07-01,11,14690.997,18916.826171875
2,POULTRY,XGBoost,2017-07-02,12,15815.958,17127.3125
2,POULTRY,XGBoost,2017-07-03,13,10409.918,11139.80078125
2,POULTRY,XGBoost,2017-07-04,14,8574.568,9385.3447265625
2,POULTRY,XGBoost,2017-07-05,15,8959.496,10160.6767578125
2,POULTRY,XGBoost,2017-07-06,16,7408.162,8598.380859375
2,POULTRY,XGBoost,2017-07-07,17,16072.729,19673.8203125
2,POULTRY,XGBoost,2017-07-08,18,11653.773000000001,19538.85546875
2,POULTRY,XGBoost,2017-07-09,19,13363.543,18544.45703125
2,POULTRY,XGBoost,2017-07-10,20,8702.577,9973.09765625
2,POULTRY,XGBoost,2017-07-11,21,7534.852,9017.6787109375
